Age,SibSp,Parch,Fare,Pclass_X2,Pclass_X3,Sex_male,Embarked_Q,Embarked_S,BIAS,row_id
-0.26330179939324505,0.061621823397504674,0.013214070582952962,-0.6067175084334289,0.02364481338553681,-0.20991181806529174,-1.2039346791839713,0.016507914208784762,-0.393640064878064,-0.01190503446912048,1
-0.09325568053693539,0.10676187349849285,0.03147823232953974,0.685602046619284,0.022413888997209412,0.8630054478442488,1.9748480642194302,0.008106307744970065,0.14766706476182057,-0.01190503446912048,2
0.03006462475573154,0.09713309571619543,0.03140022814544624,0.8106871328493196,0.01937432514091625,1.017061003956646,1.8822527115187317,0.003948444932831666,-0.0740806072603831,-0.01190503446912048,3
0.2888376332459137,0.008976765295997554,0.03649636002334013,0.4238395245871123,-0.09299550564570122,0.7243040926393058,1.7334239833969962,0.0065077621051526984,0.15979121138241148,-0.01190503446912048,4
2.1948034883165373,-1.9387136466823263,-0.07093671353141806,0.2437062212970081,0.017351825982856846,-0.20202937404411125,-0.42761151496663924,-0.008145974036441654,0.1494612685279644,-0.01190503446912048,5
-0.9792177670249698,0.029870803338602054,0.0066099857327202565,-0.4862303579543437,0.034392498019016504,-0.21273192715093184,-1.2986778288042449,0.008194391407825654,-0.14427377880464132,-0.01190503446912048,6
0.14237009622656446,0.10189105708203801,0.03157179984346935,0.26753826063271663,0.01956853697222231,0.785581397868898,1.7714111768165441,0.008106307744970065,0.13865641889786828,-0.01190503446912048,7
-0.2297437814939842,0.03565835081633205,0.007280575304899935,0.13894697658122582,0.06260163525153159,0.20016808334468725,-1.290595191421391,0.008194391407825654,-0.08856483290824789,-0.01190503446912048,8
-0.052879584470627,0.04704281807386175,0.009394321798709769,0.1547592054261301,0.017822326130445213,-0.5850048483574484,2.097574005857381,-0.021670624503867236,0.28301335386021215,-0.01190503446912048,9
0.17236467379866136,0.0301156380641647,0.029461555855394856,-0.18275472211424904,0.024692219403005148,-0.8214711331151493,1.7948363336543762,0.003966892566811624,-0.29043297611253993,-0.01190503446912048,10
-0.21360611916655756,0.12196451603629184,0.007953326185952021,-0.22109676783797894,-0.07029417314236736,0.8362276893366569,2.8117364383003642,0.003966892566811624,-0.08071392527564931,-0.01190503446912048,11
-0.3731745415437056,0.033087908321895794,0.01068242881334887,-0.3814743365978314,0.022996429943059764,-0.1875214808955408,-1.1884730718633354,0.10061040876068272,0.45607283273127946,-0.01190503446912048,12
-0.14081364644495054,0.04742719997127236,0.024962646694660227,0.619404291913976,0.01892712938777596,0.86721785731832,2.154913706368476,0.008106307744970065,0.13823179011836517,-0.01190503446912048,13
0.008933147306270622,0.24720916612795418,0.07508386719712777,1.0625193838910771,0.06343260962552413,0.23778296902227278,-1.1196151103733623,0.006056247757196877,-0.08573600737659669,-0.01190503446912048,14
0.06916549224331504,0.05988216260132961,0.008535840741549044,-0.1758573377116276,-0.0950083265328417,0.7916579893461352,2.3495742718732844,0.004749281890497304,-0.06000187650068694,-0.01190503446912048,15
-0.11197354149809521,0.03380097544712576,0.011614276978035964,-0.8928500633701286,0.03348518135701787,-0.21865931293194502,-1.179354666126068,0.016507914208784762,-0.403551587023915,-0.01190503446912048,16
-1.019280205570652,0.022737935121587432,0.0066099857327202565,-0.47348212981794763,0.027489956921487074,-0.24661951605447346,-1.1205675786146747,0.008194391407825654,-0.13913227516032137,-0.01190503446912048,17
-0.07265655152098004,0.051089064792258235,0.01028738693984978,-0.19019959977915146,0.02135840646257752,-0.9890615838304809,1.3350458859807524,0.004749281890497304,-0.09679611148760602,-0.01190503446912048,18
0.16583640125502502,0.1245769110268478,0.00840264206284411,-0.10427291282471973,-0.0831100424721939,0.7237267514413371,2.5539385929444434,0.003966892566811624,-0.07866581495616844,-0.01190503446912048,19
0.014981669471045409,-0.9311180111005699,0.02478166099383586,0.07574653251375071,0.003575878065486284,-0.7254480745208333,1.8780223426021851,0.004501804604376441,-0.10281256651267007,-0.01190503446912048,20
0.15081441911859167,0.18664059889687248,-0.1994573279224001,0.7075678626006097,0.13448037800989118,-0.26584779511044426,-0.5763154817039629,0.005264361797403899,-0.12627167296087816,-0.01190503446912048,21
-0.21802140943655124,-1.156577364973454,-0.05996726508148318,0.17341492173509004,0.016571703811586718,0.7848556343797857,2.056266622037915,0.00331179292288092,-0.08067157785548297,-0.01190503446912048,22
-0.34003092519562944,0.01950713310464799,0.010931303572126705,-0.6229542121177388,0.0038286786129674527,-0.206187512280989,-1.2036788863884802,0.018608520934619534,-0.3006201816978392,-0.01190503446912048,23
-0.7570250471411542,-0.047841510910696314,0.040607466699487664,0.5413557498437328,0.026551143609913595,0.21402178581072206,-1.3264005378946542,0.016963413666027924,0.16192661564613847,-0.01190503446912048,24
-0.22429585944031744,0.06976249202659318,0.009394321798709769,0.11480564765922445,0.01424209109606008,-0.6854896807784071,2.3149732451344716,0.004749281890497304,-0.1461385065019509,-0.01190503446912048,25
-0.3581410915352111,0.04504542147370664,-0.08683773229223048,1.141534705253561,0.10120363296681924,0.2331491912633478,-1.277829685742689,0.005264361797403899,-0.0901010721551625,-0.01190503446912048,26
-0.9006305389239493,0.030301715244972983,0.0066099857327202565,-0.4733859802559504,0.037335541157272924,-0.21847449898180768,-1.275785541114944,0.008194391407825654,-0.1423232119742903,-0.01190503446912048,27
0.6777332357117501,0.0754911630007028,0.011064126249177944,-0.34552862204606044,0.020774642610216824,-0.7725546221916292,1.023102844458397,0.008182081897446887,0.3413901362920806,-0.01190503446912048,28
0.2956846808990441,0.10978409261332443,0.08966468176274507,0.8734994167822506,-0.2411427105144415,0.23372576414283416,-1.1120057900399254,0.016963413666027924,0.14621343311156754,-0.01190503446912048,29
-0.23391953646414326,0.027613569227878054,0.010889311018098757,-1.384552012170606,0.021183594349075057,-0.21468074548010058,-1.4073257591267434,0.015678491324197782,-0.36303720132514017,-0.01190503446912048,30
-0.2195189577616712,0.08129715206988082,0.00970886339551379,0.239749361760976,0.01613360491770701,-0.7779324617972981,2.1334719733251193,0.00804277480241614,-0.2079861035101129,-0.01190503446912048,31
0.24849103433059555,-0.30759708045965084,-0.09302055696225513,-0.16870886741048866,0.020216862552342653,-1.1301767219806509,1.2900731843185744,0.003559270209001784,-0.2573288443390389,-0.01190503446912048,32
-0.29118289357620925,0.02765464352784355,0.03142037585194261,0.6735829386218734,0.03225678568733117,0.9334802868126253,1.959995297584184,0.003559270209001784,-0.09040455301956972,-0.01190503446912048,33
